user_name,vid_id,vid_postTime,vid_duration,vid_view_growth_per_hour,vid_like_growth_per_hour,vid_comment_growth_per_hour,vid_share_growth_per_hour,vid_save_growth_per_hour,vid_engagement_growth_per_hour,future_view_growth_per_hour,vid_engagement_rate_change
_meowmeow18_,7506762269716614408,2025-05-21 19:11:31+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7507527624600620306,2025-05-23 20:41:29+07:00,00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7507597840064007432,2025-05-24 01:13:57+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.046444187170522,0.0
_meowmeow18_,7507983500222532882,2025-05-25 02:10:30+07:00,00:36,0.14422804284381285,0.0,0.0,0.0,0.0,0.0,0.08092979340422185,-0.00030542607879824324
_meowmeow18_,7508361310636133640,2025-05-26 02:36:36+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7508660027947846930,2025-05-26 21:55:47+07:00,00:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7508693099560881426,2025-05-27 00:04:07+07:00,00:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7509062423102475538,2025-05-27 23:57:17+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.046489670211092,0.0
_meowmeow18_,7510081539808513288,2025-05-30 17:51:58+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7510101346243104018,2025-05-30 19:08:50+07:00,01:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7510883833068195079,2025-06-01 21:45:17+07:00,0,0.0,0.07126191942766232,0.0,0.0,0.0,0.07126191942766232,0.0,7.91765637371313e-06
_meowmeow18_,7511971769922686216,2025-06-04 20:07:02+07:00,00:41,0.0,0.0,0.0,0.0,0.0,0.0,4.046444187170531,0.0
_meowmeow18_,7511996483407744264,2025-06-04 21:42:56+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7512666961663266056,2025-06-06 17:04:44+07:00,00:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7512679849320860935,2025-06-06 17:54:44+07:00,00:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7512736418322599186,2025-06-06 21:34:15+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_meowmeow18_,7513922602142895367,2025-06-10 02:17:15+07:00,00:00,-2318.840579710145,0.0,0.0,0.0,0.0,0.0,4329.646614513087,0.0984028520082632
_meowmeow18_,7514169404960066824,2025-06-10 18:14:59+07:00,00:35,-2318.8704524373925,0.0,0.0,0.0,0.0,0.0,4321.553817102773,0.062156645603978024
_meowmeow18_,7514610314642509063,2025-06-11 22:45:56+07:00,00:00,-2318.923514937581,0.0,0.0,0.0,0.0,0.0,4317.5478823846815,0.09943665027358158
_meowmeow18_,7516903267767454983,2025-06-18 03:03:46+07:00,01:18,-2316.54118771203,0.02488456327591452,0.02488456327591452,0.0,0.0,0.04976912655182904,4317.628810358789,4.754953290498929
_thanhdung85,7453062491262782728,2024-12-28 02:08:57+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7453772764135034130,2024-12-30 00:05:10+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7453777950874307848,2024-12-30 00:25:17+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7454142408641547527,2024-12-30 23:59:34+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7454546929419111687,2025-01-01 02:09:19+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7455205737048853778,2025-01-02 20:45:50+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7458139036465548552,2025-01-10 18:28:32+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7459700528327429384,2025-01-14 23:27:55+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7473478390973009160,2025-02-21 02:33:04+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7473832106477538567,2025-02-22 01:25:39+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7484495412712181010,2025-03-22 19:04:44+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7490908491859758354,2025-04-09 01:50:45+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.176115610608213,0.0
_thanhdung85,7491950710297464071,2025-04-11 21:15:06+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7494274394831867154,2025-04-18 03:32:11+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7495732839237815559,2025-04-22 01:51:41+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7497220163142421768,2025-04-26 02:03:16+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7497603889160588551,2025-04-27 02:52:19+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7500944961651657992,2025-05-06 02:57:23+07:00,00:00,7.043907020426855,0.0,0.0,0.0,0.0,0.0,0.0,-4.886460915735219e-06
_thanhdung85,7505384172257692935,2025-05-18 02:03:47+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7506495483355942152,2025-05-21 01:56:14+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7506868327445171474,2025-05-22 02:03:04+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7511691427034778887,2025-06-04 01:59:09+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7512028532827098386,2025-06-04 23:47:18+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_thanhdung85,7512432234318564615,2025-06-06 01:53:52+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7504660117908933895,2025-05-16 03:14:05+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7504912135797869832,2025-05-16 19:32:03+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7505043207374277896,2025-05-17 04:00:40+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7505402413826723080,2025-05-18 03:14:34+07:00,01:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7506535942648319250,2025-05-21 04:33:15+07:00,01:51,2.5096202108081034,0.0,0.0,0.0,0.0,0.0,0.0,-9.263703384953387e-06
aloynhunghe,7506896340589268242,2025-05-22 03:51:46+07:00,01:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7508019050765618450,2025-05-25 04:28:28+07:00,01:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7510524227074673927,2025-05-31 22:29:49+07:00,02:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7511712156828634375,2025-06-04 03:19:36+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7512087075848490248,2025-06-05 03:34:29+07:00,00:00,7.390627008498267,0.0,0.0,0.0,0.02509480258755301,0.02509480258755301,12.1091165950958,-1.5778145630153628e-05
aloynhunghe,7512443072127470855,2025-06-06 02:35:55+07:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7512462754020723986,2025-06-06 03:52:18+07:00,00:00,2.3716352424997056,0.0,0.0,0.0,0.0,0.0,0.0,-6.513294784059089e-06
aloynhunghe,7513958786894138632,2025-06-10 04:37:40+07:00,00:00,0.0,0.0,0.023716352424997054,0.0,0.0,0.023716352424997054,0.0,5.420054200542396e-06
aloynhunghe,7514315063398812935,2025-06-11 03:40:12+07:00,01:52,0.0,0.0,0.0,0.0,0.0,0.0,12.109659696137244,0.0
aloynhunghe,7514575574505999624,2025-06-11 20:31:07+07:00,01:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7515067532705795335,2025-06-13 04:20:10+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7515817648433663240,2025-06-15 04:51:00+07:00,02:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aloynhunghe,7517301826392231186,2025-06-19 04:50:22+07:00,00:00,792.1366079898812,52.76957942447562,0.0,0.0,0.0,52.76957942447562,0.0,0.00605639450168845
aloynhunghe,7517664953696865543,2025-06-20 04:19:29+07:00,01:14,21.620145075901704,0.19523312748812435,0.025091304469040114,0.0,0.09624223667801304,0.31656666863517746,16.146937127863552,2.178954413161021e-06
aloynhunghe,7518404195834285320,2025-06-22 04:08:08+07:00,00:00,804.0055339613934,0.023716977402990957,0.0,0.0,0.0,0.023716977402990957,0.0,-0.007013628349426984
amypham2159,7494178614708096263,2025-04-17 21:20:30+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7495290853934632200,2025-04-20 21:16:33+07:00,00:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7496069514635791624,2025-04-22 23:38:09+07:00,00:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7496104012953980167,2025-04-23 01:52:02+07:00,00:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7497138503583567111,2025-04-25 20:46:23+07:00,00:00,2.5729355765519597,0.0,0.0,0.0,0.0,0.0,0.0,-3.811070330817535e-06
amypham2159,7497237453632212231,2025-04-26 03:10:21+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7498668437800078599,2025-04-29 23:43:18+07:00,01:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7500935450778012935,2025-05-06 02:20:29+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7504562263089515783,2025-05-15 20:54:22+07:00,00:00,0.0,0.025729723548414733,0.0,0.025729723548414733,0.025729723548414733,0.07718917064524419,0.0,2.4236548715461195e-06
amypham2159,7505298767873133831,2025-05-17 20:32:22+07:00,00:49,0.0,0.0,0.0,0.0,0.0,0.0,3.3445126766320548,0.0
amypham2159,7505447655758155015,2025-05-18 06:10:08+07:00,00:00,2.572935576552005,0.0,0.0,0.0,0.0,0.0,3.3447923441419403,-6.171920510183541e-06
amypham2159,7506128427104210184,2025-05-20 02:11:53+07:00,00:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7506868531561041170,2025-05-22 02:03:52+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7507536567297232136,2025-05-23 21:16:11+07:00,00:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7507542524991524103,2025-05-23 21:39:18+07:00,00:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7508395483807747335,2025-05-26 04:49:13+07:00,00:00,0.0,0.027978549778503052,0.0,0.0,0.0,0.027978549778503052,3.3455072625386904,1.514463122823569e-06
amypham2159,7511016921437883656,2025-06-02 06:21:44+07:00,00:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7514336166309645576,2025-06-11 05:02:06+07:00,00:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7515307489659817224,2025-06-13 19:51:20+07:00,00:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amypham2159,7517640872205339912,2025-06-20 02:46:03+07:00,02:01,905.4009119361773,28.481720964934084,0.0,19.451114922813048,0.0,47.93283588774713,525.2592840414852,-0.0007071882468156834
annaphuonghang_,7503434547023924481,2025-05-12 19:58:15+07:00,0,0.032751687621681444,0.0,0.0,0.0,0.0,0.0,0.0,-3.0272757545484846e-05
annaphuonghang_,7503874527298997521,2025-05-14 00:25:36+07:00,00:13,0.032747516646654574,0.0,0.0,0.0,0.0,0.0,0.0,-1.810806895552695e-05
annaphuonghang_,7504070647769812241,2025-05-14 13:06:38+07:00,0,0.032745133709295854,0.0,0.0,0.0,0.0,0.0,0.0,-4.932425766992118e-05
annaphuonghang_,7504295960223190288,2025-05-15 03:40:58+07:00,00:00,0.03273917788286621,0.0,0.0,0.0,0.0,0.0,0.0,-3.990701665120231e-05
annaphuonghang_,7504512132688481537,2025-05-15 17:39:50+07:00,00:46,0.03273679615888214,0.0,0.0,0.0,0.0,0.0,0.0,-2.2374367924106464e-05
annaphuonghang_,7506132758452849921,2025-05-20 02:28:41+07:00,00:20,0.06547002018658941,0.0,0.0,0.0,0.0,0.0,0.027791716524491424,-0.00030525030525030417
annaphuonghang_,7507074725542169857,2025-05-22 15:24:00+07:00,00:15,0.10744259200358287,0.0,0.0,0.0,0.0,0.0,0.0,-0.000455840455840457
annaphuonghang_,7507109780591267073,2025-05-22 17:40:02+07:00,00:27,0.0654628770934486,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015262515262515208
annaphuonghang_,7507259769292426513,2025-05-23 03:22:04+07:00,0,0.06545930613135463,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002169657342071113
annaphuonghang_,7507484291098496273,2025-05-23 17:53:19+07:00,0,0.06545692570638927,0.0,0.0,0.0,0.0,0.0,0.0,-6.0166920227258204e-05
annaphuonghang_,7507611645359754513,2025-05-24 02:07:31+07:00,00:00,0.06544383646312425,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017564990464719274
annaphuonghang_,7507959118708133137,2025-05-25 00:35:54+07:00,00:00,0.06543313097531697,0.0,0.0,0.0,0.0,0.0,0.0,-0.000228741350717677
annaphuonghang_,7508404069208247553,2025-05-26 05:22:32+07:00,00:15,0.06542837410490346,0.0,0.0,0.0,0.0,0.0,0.055580858569873576,-0.00011828246233562083
annaphuonghang_,7508608299185556752,2025-05-26 18:35:03+07:00,00:00,2.179243519900833,0.0,0.0,0.0,0.0,0.0,1.0838183755075559,-0.0002407360969117108
annaphuonghang_,7509133612457921809,2025-05-28 04:33:32+07:00,00:00,0.2802053466089218,0.0,0.0,0.0,0.0,0.0,0.02779000023158337,-0.0005156765676567662
annaphuonghang_,7513053451421601025,2025-06-07 18:04:30+07:00,00:07,0.08639757839109508,0.0,0.0,0.0,0.0,0.0,0.0,-2.5020048115477478e-05
annaphuonghang_,7513212090803309840,2025-06-08 04:20:07+07:00,0,0.0863947498068023,0.0,0.0,0.0,0.0,0.0,0.02779000023158337,-0.00011796626164916706
annaphuonghang_,7513940465889168657,2025-06-10 03:26:35+07:00,00:00,0.08638532436881721,0.0,0.0,0.0,0.0,0.0,0.05558128763316356,-0.00011139578923916617
annaphuonghang_,7516138200880958721,2025-06-16 01:34:55+07:00,00:06,0.5018863594140797,0.0,0.0,0.0,0.0,0.0,0.5002354503277006,-2.4083160585473135e-05
annaphuonghang_,7516778017239092496,2025-06-17 18:57:43+07:00,00:14,0.833356665418306,0.021008158168088608,0.0,0.0,0.0,0.021008158168088608,0.3890690134321447,-0.0006192307138434087
apinvy,7512016317466184978,2025-06-04 22:59:54+07:00,01:32,32.88693600086486,0.8926454057377604,0.0,0.022641224638683673,0.06792367391605102,0.9832103042924951,45.767075250818586,-7.076416252180019e-05
apinvy,7512403885173099794,2025-06-06 00:03:51+07:00,03:08,39.84946249837287,2.2640939850569777,0.0,0.06792281955170934,0.022640939850569777,2.354657744459257,49.58047292143407,-9.465779428635228e-05
apinvy,7512715996575075591,2025-06-06 20:15:01+07:00,01:35,127.02134227558813,4.698199542975889,0.0,0.04698199542975889,0.04528244927736758,4.790463987683015,118.22910597184118,-0.00011755803107896488
apinvy,7512811386641141010,2025-06-07 02:25:10+07:00,01:30,81.79352962203097,2.2640939850569777,0.024341099947260948,0.024341099947260948,0.08886359930558793,2.4016397842570876,99.16094584286793,-2.5495407261243625e-05
apinvy,7513463024494071058,2025-06-08 20:33:52+07:00,02:02,53.604305743332546,4.698203979783073,0.0,0.0696229796484005,0.11490485934954006,4.882731818781013,91.53221107497473,-3.289758228450235e-05
apinvy,7513915694245891336,2025-06-10 01:50:27+07:00,00:36,53.6050006952715,2.2641224638683792,0.0,0.0,-0.02264122463868379,2.2414812392296954,80.08983621840386,-8.147173319869583e-05
apinvy,7514333537823132946,2025-06-11 04:51:54+07:00,01:30,159.2309281347628,11.660633612438971,0.024341758286340193,0.11660633612438973,0.12340960986747138,11.924991316717174,179.24678213888467,-3.7669656087295035e-05
apinvy,7514678560863309074,2025-06-12 03:10:46+07:00,01:55,109.98482729687346,9.396605463960817,0.0,0.09396605463960817,0.11490584687151341,9.605477365471938,137.29540759574147,-7.524760266974333e-05
apinvy,7514983909671685394,2025-06-12 22:55:40+07:00,01:05,39.68091630140606,1.0058953078880153,0.0,0.0,-0.04528244927736758,0.9606128586106476,68.64697656680372,-0.00017883318674875395
apinvy,7514990918915607826,2025-06-12 23:22:52+07:00,00:17,170.89595989845486,11.660916563951787,0.04698397050041704,0.11831068686256732,0.15848857247078654,11.984699793785557,198.3134878596547,-0.00022402516873834544
apinvy,7515373351892765959,2025-06-14 00:06:54+07:00,01:26,161.3301243776523,11.66100200253531,0.0,0.11490878359758211,0.34812882364828834,12.124039609781182,225.007150650974,-4.068650990275239e-05
apinvy,7515825519854669064,2025-06-15 05:21:33+07:00,01:38,188.61896427615454,18.96399036585804,-0.024343075071338732,0.586456523497574,0.6543810517994608,20.180484866083738,183.05666493638563,-0.0001149951876476633
apinvy,7516747805910781191,2025-06-17 17:00:29+07:00,01:20,95.8941920291879,7.132897646848977,0.0,0.4839828185297145,0.5706318117479181,8.18751227712661,125.85012394330403,-0.00026431922662015217
apinvy,7516889164625841416,2025-06-18 02:09:02+07:00,01:09,84.23351927365889,3.1865061421550354,0.022641509433962256,0.04528301886792451,0.14436182320188218,3.3987924936588043,122.03519105075272,-0.0003341892312480517
apinvy,7517145178046549255,2025-06-18 18:42:30+07:00,02:13,207.2472836210901,11.831520712867652,0.046985572187546266,0.2819134331252776,0.37588457750037013,12.536304295680846,259.32478098284923,-0.00010775377436188689
apinvy,7517568599154806024,2025-06-19 22:05:35+07:00,00:13,221.68808630819973,14.095954646804149,0.0,0.16530426772098314,0.24004135849634428,14.501300273021476,221.1864406779663,-0.00041194533279172163
apinvy,7517661882229050631,2025-06-20 04:07:34+07:00,01:10,107.72837966846329,3.6632481350134656,0.024345050515979818,0.0,0.024345050515979818,3.711938236045425,152.54075698350655,-0.0006350317341677578
apinvy,7517916580177612050,2025-06-20 20:35:56+07:00,00:10,316.34313863842783,21.399483139776574,0.022641509433962283,0.5548255386214832,0.7047983992491316,22.681748587081152,251.69224902278555,-0.0004901049172718422
apinvy,7518307628586437896,2025-06-21 21:53:24+07:00,01:46,738.6001217285457,42.28849665246502,0.18794887401095564,1.6309190505173472,2.4557516737674994,46.56311625076082,671.1651112782431,-0.0002809053966941662
apinvy,7518347140356115730,2025-06-22 00:26:43+07:00,00:59,356.59400454561467,18.795019116999306,0.21570528737767652,0.27851622890584216,0.2575792483964536,19.546819881679276,350.83630816817237,-0.0002374747643267422
baongoc85review,7511332748708285714,2025-06-03 02:47:18+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7511640106327870728,2025-06-03 22:40:00+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7512074351215201544,2025-06-05 02:45:06+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7512426089201831186,2025-06-06 01:30:01+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7512815512011754760,2025-06-07 02:41:11+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7513176194762689799,2025-06-08 02:00:49+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7513179450670877960,2025-06-08 02:13:27+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7515043201292438791,2025-06-13 02:45:45+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7515311269008641298,2025-06-13 20:06:00+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7515797642090204434,2025-06-15 03:33:22+07:00,00:00,3.277196176604464,0.0,0.0,0.0,0.0,0.0,0.0,-5.769864820310069e-06
baongoc85review,7516158016656280839,2025-06-16 02:51:48+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,923.8974993236196,0.0
baongoc85review,7516506293876624658,2025-06-17 01:23:18+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,937.8116182893339,0.0
baongoc85review,7516539493256580360,2025-06-17 03:32:08+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baongoc85review,7516903706558762247,2025-06-18 03:05:28+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,923.911783121912,0.0
baongoc85review,7517266870681013512,2025-06-19 02:34:44+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,935.0432503884417,0.0
baongoc85review,7517647250403642632,2025-06-20 03:10:48+07:00,00:00,2.082754790336017,0.02082754790336017,0.0,0.0,0.0,0.02082754790336017,932.2603835718102,-2.3039979231570993e-06
baongoc85review,7517655100815445266,2025-06-20 03:41:15+07:00,00:00,671.9930575643618,6.269019380966152,0.0,0.02082730691350881,0.03275526358888506,6.322601951468546,926.7018135155614,-0.5024301145662847
baongoc85review,7517957160433667336,2025-06-20 23:13:24+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,935.0504785021875,0.0
baongoc85review,7518387133166488840,2025-06-22 03:01:55+07:00,00:00,673.2504859761175,4.2071646764787545,0.08331019161344068,0.02082754790336017,0.0,4.311302415995556,926.7089772033296,-0.15512087912087913
baongoc85review,7519023918678592776,2025-06-23 20:12:58+07:00,00:00,676.3716564954435,2.186867225918426,0.41654613827017645,0.02082730691350882,0.06248192074052646,2.686722591842638,943.4064362520388,-0.16492307692307692
becunreview12,7477543905630702849,2025-03-04 01:29:20+07:00,00:00,0.024295760389811953,0.0,0.0,0.0,0.0,0.0,0.0,-1.8063175957913624e-05
becunreview12,7477900088837197064,2025-03-05 00:31:30+07:00,00:00,0.5485935172435865,0.0,0.0,0.0,0.0,0.0,0.9876193594633614,-2.7583791611042924e-05
becunreview12,7478280932026371335,2025-03-06 01:09:22+07:00,00:00,0.4271113562238299,0.0,0.0,0.0,0.0,0.0,0.41416662241809005,-0.00020949398896915003
becunreview12,7479006454242872594,2025-03-08 00:04:46+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
becunreview12,7479767812299410706,2025-03-10 01:19:14+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
becunreview12,7480136904579517703,2025-03-11 01:11:30+07:00,00:00,0.027808676307007757,0.0,0.0,0.0,0.0,0.0,0.03186235462800679,-1.0727426812130505e-05
becunreview12,7481268643263728914,2025-03-14 02:23:13+07:00,00:00,0.027808246690047014,0.0,0.0,0.0,0.0,0.0,0.0,-5.028663381273039e-05
becunreview12,7481620616139836679,2025-03-15 01:09:03+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
becunreview12,7482370379235806482,2025-03-17 01:38:31+07:00,00:00,0.027804810232170053,0.0,0.0,0.0,0.0,0.0,0.0,-1.987223956526757e-05
becunreview12,7483476552747961607,2025-03-20 01:11:02+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
becunreview12,7484224614151752967,2025-03-22 01:33:54+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
becunreview12,7484599709001075975,2025-03-23 01:49:27+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.03187109911026517,0.0
becunreview12,7486072154388303112,2025-03-27 01:03:18+07:00,00:00,0.052101875942721865,0.0,0.0,0.0,0.0,0.0,0.09561668334056389,-5.3937432578208634e-05
becunreview12,7489420660653985030,2025-04-05 01:37:13+07:00,00:00,0.024310198128114885,0.0,0.0,0.0,0.0,0.0,0.03187420314492195,-9.418242411070078e-05
becunreview12,7515384263169117447,2025-06-14 00:49:15+07:00,00:00,0.07988989649703236,0.0,0.0,0.0,0.0,0.0,0.06375066406941743,-0.00022421524663677334
becunreview12,7515608447065378056,2025-06-14 15:19:12+07:00,00:00,0.10419921553773132,0.0,0.0,0.0,0.0,0.0,0.3187787232912134,-0.0019662876805733864
becunreview12,7515760447199497480,2025-06-15 01:09:02+07:00,00:00,2.8273249149526087,0.02778849864917018,0.0,0.0,0.0,0.02778849864917018,5.036302461483976,-2.8234683215256604e-05
becunreview12,7516034259358977288,2025-06-15 18:51:34+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.03187984839360986,0.0
becunreview12,7516123484267842823,2025-06-16 00:37:48+07:00,00:00,0.08335005479494324,0.0,0.0,0.0,0.0,0.0,0.06376082605692428,-0.00014078208589363614
becunreview12,7516499992593321234,2025-06-17 00:58:51+07:00,00:00,0.1562906646309732,0.0,0.0,0.0,0.0,0.0,0.1275272988124021,-0.0005555555555555545
billreview_0105,7494982503019711751,2025-04-20 01:20:00+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billreview_0105,7495978730725149970,2025-04-22 17:45:52+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billreview_0105,7496387945213988103,2025-04-23 20:13:50+07:00,00:00,0.04966818890467844,0.0,0.0,0.0,0.0,0.0,0.0,-6.400409626215626e-07
billreview_0105,7496864771820588295,2025-04-25 03:04:10+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.08085072934095527,0.0
billreview_0105,7497609061454613767,2025-04-27 03:12:23+07:00,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.040424910728322064,0.0
billreview_0105,7499156799359126792,2025-05-01 07:18:24+07:00,00:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billreview_0105,7499839186984275207,2025-05-03 03:26:25+07:00,00:00,0.0496640776966907,0.0,0.0,0.0,0.0,0.0,0.08084982145664413,-1.2904153432567501e-06
billreview_0105,7500177511456754951,2025-05-04 01:19:17+07:00,00:00,0.02304796537683414,0.0,0.0,0.0,0.0,0.0,0.0,-6.544843663441879e-06
billreview_0105,7500576184808295687,2025-05-05 03:06:20+07:00,00:00,0.02483135372263414,0.0,0.0,0.0,0.0,0.0,0.1212733703890845,-6.000232809037313e-07
billreview_0105,7501624065342328072,2025-05-07 22:52:39+07:00,00:00,0.024830668634726827,0.0,0.0,0.0,0.0,0.0,0.0,-4.781847880418651e-06
billreview_0105,7503807147046718727,2025-05-13 20:04:07+07:00,00:00,0.024830668634727104,0.0,0.0,0.0,0.0,0.0,0.04042400287459562,-5.859363555929993e-06
